key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12_2,neutral_gender_someone,1,9,neutral,Someone scared me and they ran after I screamed.,Did the person write a note?,no,0,Someone,scared,me,and,they,ran,after,I,screamed.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,1.563,space,0.165,space,0.154,space,0.15,space,0.102,space,0.553,space,0.328,space,0.15,space,0.165,n,0,2.97,0,12,12,12,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,NA,filler,1and2,9,NA,"He smiled warmly, extending a hand in friendly greeting.",Did someone fall?,,0,He,smiled,"warmly,",extending,a,hand,in,friendly,greeting.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.379,space,0.147,space,0.164,space,0.13,space,0.117,space,0.181,space,0.364,space,0.129,space,0.165,n,0,1.011,0,13,13,13,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36_2,inclusive_gender_they,1,9,they,Helen is anxious because they dread the presentation earlier.,Did Helen's presentation go well?,no,0,Helen,is,anxious,because,they,dread,the,presentation,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,2.851,space,0.138,space,0.128,space,0.13,space,0.178,space,0.133,space,0.119,space,0.232,space,0.327,n,0,4.541,0,14,14,14,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16_2,neutral_gender_someone,1,9,neutral,Someone passed me and they sped before I noticed.,Was everybody going slow?,no,0,Someone,passed,me,and,they,sped,before,I,noticed.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.376,space,0.138,space,0.134,space,0.116,space,0.087,space,0.138,space,0.68,space,0.392,space,0.275,n,0,1.972,0,15,15,15,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20_1,inclusive_gender_reflexive,1,9,himself,Mike was jogging by himself in the park earlier.,Was Mike sleeping?,no,0,Mike,was,jogging,by,himself,in,the,park,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.316,space,0.13,space,0.12,space,0.116,space,0.067,space,0.3,space,0.132,space,0.233,space,0.38,n,0,0.958,0,16,16,16,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,NA,filler,1and2,9,NA,"She danced a lot, her movements resembling pure poetry.",Was it an unpleasant dance?,,0,She,danced,a,"lot,",her,movements,resembling,pure,poetry.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.205,space,0.154,space,0.138,space,0.122,space,0.142,space,0.447,space,0.258,space,0.224,space,0.312,n,0,1.42,0,17,17,17,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4_2,neutral_gender_someone,1,9,neutral,Someone punched me but they ran before I noticed.,Was everybody involved peaceful?,no,0,Someone,punched,me,but,they,ran,before,I,noticed.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.178,space,0.146,space,0.127,space,0.125,space,0.555,space,0.271,space,0.199,space,0.107,space,0.384,n,0,1.441,0,18,18,18,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7_1,neutral_gender_someone,1,9,masculine,Someone threatened me but he ran before I reacted.,Was there a threat?,yes,1,Someone,threatened,me,but,he,ran,before,I,reacted.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.201,space,0.155,space,0.151,space,0.205,space,0.131,space,0.218,space,0.218,space,0.155,space,0.153,y,0,2.976,0,19,19,19,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19_2,inclusive_gender_reflexive,1,9,themself,James was studying by themself in the library yesterday.,Was James at the library?,yes,1,James,was,studying,by,themself,in,the,library,yesterday.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.322,space,0.135,space,0.138,space,0.125,space,0.153,space,0.089,space,0.255,space,0.306,space,0.321,y,0,0.963,0,20,20,20,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11_1,neutral_gender_someone,1,9,masculine,Someone pushed me but he tripped after I fell.,Was there any sort of physical violence?,yes,1,Someone,pushed,me,but,he,tripped,after,I,fell.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.213,space,0.151,space,0.153,space,0.156,space,0.66,space,0.351,space,0.309,space,0.286,space,0.323,y,0,2.546,0,21,21,21,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_1,inclusive_gender_they,1,9,she,Emily is grateful because she got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,she,got,nice,gifts,yesterday.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.401,space,0.141,space,0.114,space,0.117,space,0.056,space,0.224,space,0.145,space,0.215,space,0.181,y,0,0.763,0,22,22,22,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32_1,inclusive_gender_reflexive,1,9,himself,Hugh was stretching by himself in the garden earlier.,Was Hugh in the attic?,no,0,Hugh,was,stretching,by,himself,in,the,garden,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.235,space,0.146,space,0.148,space,0.129,space,0.083,space,0.129,space,0.331,space,0.35,space,0.363,n,0,0.863,0,23,23,23,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44_2,inclusive_gender_they,1,9,they,Alice is hopeful because they had good luck yesterday.,Is Alice sad?,no,0,Alice,is,hopeful,because,they,had,good,luck,yesterday.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.182,space,0.123,space,0.216,space,0.149,space,0.249,space,0.068,space,0.133,space,0.13,space,0.136,n,0,2.454,0,24,24,24,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3_1,neutral_gender_someone,1,9,masculine,Someone hit me but he ran before I reacted,Was there physical violence?,yes,1,Someone,hit,me,but,he,ran,before,I,reacted.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.341,space,0.15,space,0.131,space,0.055,space,0.141,space,0.154,space,0.132,space,0.265,space,0.406,y,0,2.749,0,25,25,25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39_1,inclusive_gender_they,1,9,she,Judy is confused because she lost the map ealier.,Did Judy lose something?,yes,1,Judy,is,confused,because,she,lost,the,map,ealier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.321,space,0.146,space,0.113,space,0.084,space,0.121,space,0.101,space,0.248,space,0.141,space,0.165,y,0,0.86,0,26,26,26,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18_1,inclusive_gender_reflexive,1,9,himself,Luke was reading by himself on the couch earlier.,Was Luke painting?,no,0,Luke,was,reading,by,himself,on,the,couch,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.22,space,0.167,space,0.147,space,0.088,space,0.149,space,0.087,space,0.169,space,0.216,space,0.373,n,0,0.778,0,27,27,27,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_2,neutral_gender_someone,1,9,neutral,Someone photographed me but they quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,they,quit,before,I,spoke.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.276,space,0.138,space,0.13,space,0.322,space,0.167,space,0.254,space,0.182,space,0.159,space,0.373,y,0,0.863,0,28,28,28,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_1,inclusive_gender_reflexive,1,9,himself,Scott was drinking by himself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,himself,at,the,bar,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.184,space,0.212,space,0.136,space,0.148,space,0.097,space,0.224,space,0.154,space,0.171,space,0.141,y,0,11.294,0,29,29,29,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,NA,filler,1and2,9,NA,"Waves crashed against the shore, creating a soothing rhythm.",Was the rhythm violent?,,0,Waves,crashed,against,the,"shore,",creating,a,soothing,rhythm.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.423,space,0.165,space,0.124,space,0.139,space,0.131,space,0.104,space,0.088,space,0.15,space,0.282,n,0,1.577,0,30,30,30,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28_1,inclusive_gender_reflexive,1,9,himself,Tom was swimming by himself at the beach earlier.,Was Tom at the park?,no,0,Tom,was,swimming,by,himself,at,the,beach,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.196,space,0.13,space,0.231,space,0.208,space,0.144,space,0.106,space,0.291,space,0.346,space,0.299,n,0,0.896,0,31,31,31,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46_2,inclusive_gender_they,1,9,they,Kate is tipsy because they had two drinks earlier.,Is Kate sober?,no,0,Kate,is,tipsy,because,they,had,two,drinks,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.169,space,0.133,space,0.105,space,0.109,space,0.374,space,0.166,space,0.155,space,0.306,space,0.417,n,0,0.774,0,32,32,32,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35_1,inclusive_gender_they,1,9,she,Susan is joyful because she won the lottery yesterday.,Is Susan in a good mood?,yes,1,Susan,is,joyful,because,she,won,the,lottery,yesterday.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.181,space,0.146,space,0.152,space,0.459,space,0.205,space,0.169,space,0.215,space,0.133,space,0.412,y,0,1.034,0,33,33,33,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24_1,inclusive_gender_reflexive,1,9,himself,Jake was strolling by himself at the park earlier.,Was Jake swimming?,no,0,Jake,was,strolling,by,himself,at,the,park,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.17,space,0.125,space,0.093,space,0.133,space,0.139,space,0.347,space,0.169,space,0.132,space,0.231,n,0,0.702,0,34,34,34,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,NA,filler,1and2,9,NA,"I awaited eagerly, anticipating the arrival of the morning.",Was the person waiting for something?,,1,I,awaited,"eagerly,",anticipating,the,arrival,of,the,morning.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.315,space,0.137,space,0.145,space,0.15,space,0.115,space,0.264,space,0.155,space,0.165,space,0.278,y,0,1.216,0,35,35,35,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27_2,inclusive_gender_reflexive,1,9,themself,Paul was drawing by themself in the attic yesterday.,Was Paul drawing?,yes,1,Paul,was,drawing,by,themself,in,the,attic,yesterday.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,1.072,space,0.15,space,0.102,space,0.1,space,0.087,space,0.157,space,0.059,space,0.215,space,0.213,y,0,1.247,0,36,36,36,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,NA,filler,1and2,9,NA,"The child's laughter echoed, bringing joy to the playground.",Was the child happy?,,1,The,child's,laughter,"echoed,",bringing,joy,to,the,playground.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.19,space,0.156,space,0.135,space,0.201,space,0.119,space,0.139,space,0.353,space,0.184,space,0.16,y,0,0.658,0,37,37,37,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45_1,inclusive_gender_they,1,9,she,Patricia is upset because she missed the bus earlier.,Is Patricia in a bad mood?,yes,1,Patricia,is,upset,because,she,missed,the,bus,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.288,space,0.13,space,0.215,space,0.165,space,0.249,space,0.154,space,0.325,space,0.293,space,0.368,y,0,1.644,0,38,38,38,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,43_1,inclusive_gender_they,1,9,she,Rose is content because she won an award earlier.,Is Rose happy?,yes,1,Rose,is,content,because,she,won,an,award,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.287,space,0.151,space,0.121,space,0.158,space,0.235,space,0.131,space,0.232,space,0.377,space,0.354,y,0,1.188,0,39,39,39,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29_2,inclusive_gender_reflexive,1,9,themself,Kyle was cycling by themself on the trail yesterday.,Was Kyle on the trail?,yes,1,Kyle,was,cycling,by,themself,on,the,trail,yesterday.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.213,space,0.124,space,0.118,space,0.131,space,0.115,space,0.122,space,0.232,space,0.157,space,0.123,y,0,0.763,0,40,40,40,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47_1,inclusive_gender_they,1,9,she,Jane is happy because she won the game earlier.,Did Jane win something?,yes,1,Jane,is,happy,because,she,won,the,game,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.165,space,0.129,space,0.118,space,0.217,space,0.766,space,0.168,space,0.166,space,0.296,space,0.372,y,0,0.687,0,41,41,41,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2_2,neutral_gender_someone,1,9,neutral,Someone warned me and they helped before I fell.,Did everybody maintain stability?,no,0,Someone,warned,me,and,they,helped,before,I,fell.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.154,space,0.148,space,0.145,space,0.065,space,0.116,space,0.145,space,0.106,space,0.407,space,0.267,y,0,5.707,0,42,42,42,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41_1,inclusive_gender_they,1,9,she,Laura is happy because she passed the exam earlier.,Is Laura in a good mood?,yes,1,Laura,is,happy,because,she,passed,the,exam,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.284,space,0.133,space,0.146,space,0.13,space,0.137,space,0.214,space,0.131,space,0.255,space,0.366,y,0,0.516,0,43,43,43,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,NA,filler,1and2,9,NA,"Scent of flowers wafted, enchanting with its delicate fragrance.",Did the flowers smell bad?,,0,Scent,of,flowers,"wafted,",enchanting,with,its,delicate,fragrance.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.296,space,0.138,space,0.233,space,0.131,space,0.08,space,0.095,space,0.189,space,0.188,space,0.505,n,0,1.082,0,44,44,44,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42_2,inclusive_gender_they,1,9,they,Nancy is upset because they fell on stage yesterday.,Is Nancy calm?,no,0,Nancy,is,upset,because,they,fell,on,stage,yesterday.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.216,space,0.13,space,0.132,space,0.212,space,0.132,space,0.123,space,0.263,space,0.138,space,0.373,n,0,2.564,0,45,45,45,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48_2,inclusive_gender_they,1,9,they,Martha is tired because they read two novels earlier.,Does Martha have a lot of energy?,no,0,Martha,is,tired,because,they,read,two,novels,earlier.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.244,space,0.142,space,0.132,space,0.119,space,0.118,space,0.13,space,0.115,space,0.121,space,0.112,n,0,1.469,0,46,46,46,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15_1,neutral_gender_someone,1,9,masculine,Someone pranked me but he ran before I reacted.,Was a joke mentioned?,yes,1,Someone,pranked,me,but,he,ran,before,I,reacted.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.221,space,0.097,space,0.106,space,0.148,space,0.133,space,0.102,space,0.21,space,0.471,space,0.38,y,0,3.013,0,47,47,47,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6_2,neutral_gender_someone,1,9,neutral,Someone kissed me and they smiled before I blushed.,Did someone steal a pencil?,no,0,Someone,kissed,me,and,they,smiled,before,I,blushed.,L2SPAN_2023_29,001,2023-09-13_17h35.22.453,spr_english_2023_list1,2021.1.1,MacIntel,62.5,,,space,0.3,space,0.157,space,0.137,space,0.125,space,0.131,space,0.122,space,0.45,space,0.129,space,0.632,n,0,1.066,0,48,48,48,1,,
