key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28_2,inclusive_gender_reflexive,2,9,themself,Tom was swimming by themself at the beach earlier.,Was Tom at the park?,no,0,Tom,was,swimming,by,themself,at,the,beach,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,4.9924,space,0.4472,space,7.4658,space,0.9114,space,6.8801,space,1.0612,space,2.5136,space,2.6954,space,6.7359,n,0,8.71,0,7,7,7,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,NA,filler,1and2,9,NA,"The sun behind distant mountains, painting the nice sky.",Was the sun showing?,,1,The,sun,behind,distant,"mountains,",painting,the,nice,sky.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,4.228,space,2.2704,space,4.6431,space,13.2941,space,4.8914,space,5.7803,space,2.1576,space,2.8811,space,44.8088,n,0,7.4811,0,8,8,8,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,38_1,inclusive_gender_they,2,9,she,Ruth is angry because she lost the job yesterday.,Is Ruth peaceful?,no,0,Ruth,is,angry,because,she,lost,the,job,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,24.1211,space,3.2102,space,4.9186,space,3.8163,space,1.7606,space,2.7342,space,1.8886,space,2.3537,space,6.7579,n,0,12.2428,0,9,9,9,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19_1,inclusive_gender_reflexive,2,9,himself,James was studying by himself in the library yesterday.,Was James at the library?,yes,1,James,was,studying,by,himself,in,the,library,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,3.3604,space,1.5632,space,10.8549,space,0.969,space,2.0275,space,5.7733,space,1.0736,space,6.7771,space,8.2509,y,0,10.8893,0,10,10,10,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8_1,neutral_gender_someone,2,9,masculine,Someone serenaded me and he stopped before I applauded.,Did the person dance?,no,0,Someone,serenaded,me,and,he,stopped,before,I,applauded.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,5.7971,space,5.6622,space,1.1878,space,0.9384,space,2.8469,space,5.715,space,0.8526,space,3.9033,space,9.9948,n,0,14.1689,0,11,11,11,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32_2,inclusive_gender_reflexive,2,9,themself,Hugh was stretching by themself in the garden earlier.,Was Hugh in the attic?,no,0,Hugh,was,stretching,by,themself,in,the,garden,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,191.82,space,0.4355,space,0.7016,space,0.5338,space,0.6015,space,0.4342,space,0.835,space,0.2009,space,0.2342,n,0,2.3185,0,12,12,12,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,NA,filler,1and2,9,NA,"Scent of flowers wafted, enchanting with its delicate fragrance.",Did the flowers smell bad?,,0,Scent,of,flowers,"wafted,",enchanting,with,its,delicate,fragrance.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,17.7656,space,0.9834,space,4.2024,space,4.9849,space,14.3993,space,0.0849,space,0.2179,space,0.2014,space,0.1344,y,0,0.1184,0,13,13,13,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17_1,inclusive_gender_reflexive,2,9,himself,John was sitting by himself on the bench yesterday.,Was John on a bench?,yes,1,John,was,sitting,by,himself,on,the,bench,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2181,space,0.1176,space,0.0849,space,0.1184,space,0.1011,space,62.3412,space,0.1182,space,0.1341,space,0.1689,n,0,0.4339,0,14,14,14,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5_2,neutral_gender_someone,2,9,neutral,Someone robbed me but they fled before I screamed.,Did a theft occur?,yes,1,Someone,robbed,me,but,they,fled,before,I,screamed.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.6517,space,0.502,space,0.2175,space,0.4175,space,0.5178,space,0.2015,space,0.1839,space,0.1847,space,0.4851,y,0,0.4345,0,15,15,15,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7_2,neutral_gender_someone,2,9,neutral,Someone threatened me but they ran before I reacted.,Was there a threat?,yes,1,Someone,threatened,me,but,they,ran,before,I,reacted.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.4508,space,0.3019,space,0.2014,space,0.3349,space,0.2354,space,0.5681,space,0.2848,space,0.4178,space,0.2847,n,0,0.9357,0,16,16,16,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26_2,inclusive_gender_reflexive,2,9,themself,Mark was walking by themself in the park earlier.,Was Mark in the living room?,no,0,Mark,was,walking,by,themself,in,the,park,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.6018,space,0.6677,space,1.3014,space,0.734,space,0.6187,space,0.5517,space,0.5014,space,0.4676,space,0.5016,y,0,0.9182,0,17,17,17,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44_1,inclusive_gender_they,2,9,she,Alice is hopeful because she had good luck yesterday.,Is Alice sad?,no,0,Alice,is,hopeful,because,she,had,good,luck,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2498,space,0.4193,space,0.2683,space,0.3014,space,0.2848,space,0.3514,space,0.5848,space,0.5511,space,0.3676,n,0,0.4188,0,18,18,18,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,NA,filler,1and2,9,NA,"I awaited eagerly, anticipating the arrival of the morning.",Was the person waiting for something?,,1,I,awaited,"eagerly,",anticipating,the,arrival,of,the,morning.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.5013,space,0.2184,space,0.1683,space,0.1507,space,0.2009,space,0.2016,space,0.202,space,0.3015,space,1.0324,y,0,0.2673,0,19,19,19,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27_1,inclusive_gender_reflexive,2,9,himself,Paul was drawing by himself in the attic yesterday.,Was Paul drawing?,yes,1,Paul,was,drawing,by,himself,in,the,attic,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,13.7989,space,0.5021,space,0.3015,space,0.2667,space,0.3015,space,0.2843,space,0.2509,space,0.518,space,0.2519,n,0,0.5347,0,20,20,20,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16_1,neutral_gender_someone,2,9,masculine,Someone passed me and he sped before I noticed.,Was everybody going slow?,no,0,Someone,passed,me,and,he,sped,before,I,noticed.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.5011,space,0.235,space,0.2517,space,0.2344,space,0.4338,space,0.2011,space,0.2187,space,0.2169,space,0.4522,y,0,0.2021,0,21,21,21,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,NA,filler,1and2,9,NA,"Waves crashed against the shore, creating a soothing rhythm.",Was the rhythm violent?,,0,Waves,crashed,against,the,"shore,",creating,a,soothing,rhythm.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.785,space,0.2014,space,0.5514,space,0.1846,space,0.1682,space,0.1682,space,0.1517,space,0.3017,space,0.1851,y,0,0.3681,0,22,22,22,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42_1,inclusive_gender_they,2,9,she,Nancy is upset because she fell on stage yesterday.,Is Nancy calm?,no,0,Nancy,is,upset,because,she,fell,on,stage,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2678,space,0.2339,space,0.184,space,0.3183,space,0.2832,space,0.2513,space,0.3344,space,0.2843,space,0.2023,n,0,0.5683,0,23,23,23,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4_1,neutral_gender_someone,2,9,masculine,Someone punched me but he ran before I noticed.,Was everybody involved peaceful?,no,0,Someone,punched,me,but,he,ran,before,I,noticed.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.0015,space,0.2509,space,0.1848,space,0.2018,space,0.2012,space,0.2017,space,0.1846,space,0.1683,space,0.1509,y,0,0.4182,0,24,24,24,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40_1,inclusive_gender_they,2,9,she,Clara is relieved because she got a promotion yesterday.,Does Clara feel bad?,no,0,Clara,is,relieved,because,she,got,a,promotion,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2837,space,0.2688,space,0.3176,space,0.1681,space,0.1849,space,0.1848,space,0.1677,space,0.1853,space,0.2345,y,0,0.452,0,25,25,25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23_1,inclusive_gender_reflexive,2,9,himself,Ben was dancing by himself in the kitchen yesterday.,Was Ben in the kitchen?,yes,1,Ben,was,dancing,by,himself,in,the,kitchen,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.5022,space,0.1846,space,0.1517,space,0.1515,space,0.1516,space,0.0847,space,0.1685,space,0.4517,space,0.3169,y,0,0.4176,0,26,26,26,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15_2,neutral_gender_someone,2,9,neutral,Someone pranked me but they ran before I reacted.,Was a joke mentioned?,yes,1,Someone,pranked,me,but,they,ran,before,I,reacted.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.3682,space,0.168,space,0.1346,space,0.3341,space,0.1357,space,0.1516,space,0.1513,space,0.1513,space,0.3348,n,0,0.3181,0,27,27,27,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3_2,neutral_gender_someone,2,9,neutral,Someone hit me but they ran before I reacted,Was there physical violence?,yes,1,Someone,hit,me,but,they,ran,before,I,reacted.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.3516,space,0.1673,space,0.2679,space,0.1348,space,0.1346,space,0.1505,space,0.3181,space,0.2678,space,0.4182,y,0,0.3853,0,28,28,28,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,NA,filler,1and2,9,NA,"He smiled warmly, extending a hand in friendly greeting.",Did someone fall?,,0,He,smiled,"warmly,",extending,a,hand,in,friendly,greeting.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2839,space,0.1844,space,0.334,space,0.1352,space,0.1677,space,0.1354,space,0.1683,space,0.1349,space,0.3348,n,0,0.334,0,29,29,29,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41_2,inclusive_gender_they,2,9,they,Laura is happy because they passed the exam earlier.,Is Laura in a good mood?,yes,1,Laura,is,happy,because,they,passed,the,exam,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.3681,space,0.185,space,0.1339,space,0.1333,space,0.5516,space,0.5013,space,0.1676,space,0.1516,space,0.1517,y,0,0.4688,0,30,30,30,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,NA,filler,1and2,9,NA,"She danced a lot, her movements resembling pure poetry.",Was it an unpleasant dance?,,0,She,danced,a,"lot,",her,movements,resembling,pure,poetry.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.0015,space,0.4515,space,0.1678,space,0.135,space,0.1516,space,0.1516,space,0.1377,space,0.1515,space,0.3683,n,0,0.5685,0,31,31,31,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24_2,inclusive_gender_reflexive,2,9,themself,Jake was strolling by themself at the park earlier.,Was Jake swimming?,no,0,Jake,was,strolling,by,themself,at,the,park,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2177,space,0.135,space,0.1681,space,0.1509,space,0.5346,space,0.168,space,0.135,space,0.1843,space,0.1341,y,0,0.451,0,32,32,32,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46_1,inclusive_gender_they,2,9,she,Kate is tipsy because she had two drinks earlier.,Is Kate sober?,no,0,Kate,is,tipsy,because,she,had,two,drinks,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.4681,space,0.1849,space,0.1679,space,0.1682,space,0.3347,space,0.2019,space,0.1351,space,0.1849,space,0.1681,y,0,0.7347,0,33,33,33,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25_1,inclusive_gender_reflexive,2,9,himself,Blake was fishing by himself at the riverbank yesterday.,Was Blake fishing?,yes,1,Blake,was,fishing,by,himself,at,the,riverbank,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2021,space,0.1684,space,0.1521,space,0.1352,space,0.1515,space,4.3497,space,0.4342,space,0.1347,space,0.1506,y,0,0.5356,0,34,34,34,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,43_2,inclusive_gender_they,2,9,they,Rose is content because they won an award earlier.,Is Rose happy?,yes,1,Rose,is,content,because,they,won,an,award,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2682,space,0.1844,space,0.1518,space,0.1021,space,0.1183,space,0.1175,space,0.2687,space,0.3847,space,0.3838,n,0,0.6857,0,35,35,35,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,NA,filler,1and2,9,NA,"The old oak tree stood tall, casting shade below.",Was a big plant mentioned? ,,1,The,old,oak,tree,stood,"tall,",casting,shade,below.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2006,space,0.1841,space,0.2678,space,0.1511,space,0.1344,space,0.1689,space,0.1179,space,0.1349,space,0.1506,n,0,0.4691,0,36,36,36,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_2,inclusive_gender_reflexive,2,9,themself,Max was painting by themself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,themself,in,the,studio,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.1848,space,0.1512,space,0.1349,space,0.1349,space,0.1016,space,0.3523,space,0.3684,space,0.1515,space,0.1682,y,0,0.4183,0,37,37,37,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_2,inclusive_gender_they,2,9,they,Sara is happy because they found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,they,found,new,friends,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.3855,space,0.1513,space,0.3514,space,0.1189,space,0.1349,space,0.1511,space,0.1513,space,0.1182,space,0.369,n,0,0.4352,0,38,38,38,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9_2,neutral_gender_someone,2,9,neutral,Someone helped me but they left before I finished.,Did the person offer some help?,yes,1,Someone,helped,me,but,they,left,before,I,finished.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.3011,space,0.3004,space,0.1686,space,0.1345,space,0.1346,space,0.1184,space,0.134,space,0.2512,space,0.2182,n,0,0.3008,0,39,39,39,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10_1,neutral_gender_someone,2,9,masculine,Someone shushed me but he stopped before I noticed.,Was the person happy to hear a voice?,no,0,Someone,shushed,me,but,he,stopped,before,I,noticed.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.3849,space,0.1854,space,0.2854,space,0.351,space,0.3683,space,0.1516,space,0.2349,space,0.1846,space,0.1182,y,0,0.3025,0,40,40,40,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11_2,neutral_gender_someone,2,9,neutral,Someone pushed me but they tripped after I fell.,Was there any sort of physical violence?,yes,1,Someone,pushed,me,but,they,tripped,after,I,fell.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2005,space,0.3014,space,0.1846,space,0.7173,space,0.1678,space,0.1345,space,0.268,space,0.1517,space,0.5516,n,0,0.618,0,41,41,41,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39_2,inclusive_gender_they,2,9,they,Judy is confused because they lost the map ealier.,Did Judy lose something?,yes,1,Judy,is,confused,because,they,lost,the,map,ealier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,1.0518,space,0.9848,space,0.1511,space,0.1686,space,0.1515,space,0.1515,space,0.2679,space,0.1846,space,0.1669,y,0,0.3675,0,42,42,42,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,NA,filler,1and2,9,NA,"The child's laughter echoed, bringing joy to the playground.",Was the child happy?,,1,The,child's,laughter,"echoed,",bringing,joy,to,the,playground.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.3844,space,0.1514,space,0.1512,space,0.1349,space,0.118,space,0.1513,space,0.1174,space,0.1179,space,0.1353,n,0,0.6845,0,43,43,43,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_1,inclusive_gender_reflexive,2,9,himself,Jack was cooking by himself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,himself,in,the,kitchen,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2844,space,0.2673,space,0.1012,space,0.2678,space,0.1188,space,0.1014,space,0.1345,space,0.118,space,0.1346,n,0,0.118,0,44,44,44,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35_2,inclusive_gender_they,2,9,they,Susan is joyful because they won the lottery yesterday.,Is Susan in a good mood?,yes,1,Susan,is,joyful,because,they,won,the,lottery,yesterday.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.1512,space,0.2175,space,0.1346,space,0.1182,space,0.1015,space,0.1182,space,0.1348,space,0.1181,space,0.1176,n,0,0.2353,0,45,45,45,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36_1,inclusive_gender_they,2,9,she,Helen is anxious because she dread the presentation earlier.,Did Helen's presentation go well?,no,0,Helen,is,anxious,because,she,dread,the,presentation,earlier.,ING_J_BEG_46,001,2023-11-23_16h21.52.976,spr_english_2023_list2,2021.1.1,Win32,60.57669009,,,space,0.2518,space,0.6667,space,0.1344,space,0.1518,space,0.1355,space,0.1357,space,0.1178,space,0.1349,space,0.1349,n,0,1.335,0,46,46,46,1,,
